-1818,-779,62.4
-2219,-895,64.6
-1686,-903,63.3
-2038,-927,62.6
-1805,-1164,64.9
-1288,-920,63.2
-727,-964,62.4
-196,-1244,62.7
-711,-1464,64.3
-994,-1334,64.1
-745,-1331,64.5
-1123,-1495,63.6
-1553,-1467,63.1
-1602,-1079,63.8
-1216,-1103,63.3
-1065,-763,64.3
-690,-1207,62.1
-144,-1093,64.5
-350,-729,64.3
-354,-1173,63.3
-1871,-1036,63.5
-1363,-962,64.5
-966,-1253,64.7
-1302,-1151,62.8
-1005,-1037,62.6
-674,-776,62.6
-235,-780,64.1
6,-1049,62.9
-414,-1421,62.3
58,-1340,62.7
-1516,-1220,63.6
-1891,-1403,63.7
-1327,-1370,63
-1145,-832,63.6
-733,-778,63.4
-597,-1278,62.4
-388,-743,62.5
158,-913,63.2
199,-1234,62.9
325,-1517,62
-781,-1314,63.2
-969,-788,64.3
-1128,-1086,62.9
-981,-585,63.6
-671,-634,63.1
-191,-512,62.5
-507,-496,64.7
-872,-942,62.6
-1162,-745,62.7
-857,-630,62.9
-1230,-707,63.6
-1160,-1031,63.2
-773,-985,62.7
-434,-1223,62.7
-288,-805,63.8
-572,-1037,62.9
-964,-1093,63.4
-1062,-1448,63.6
-1247,-1204,63.2
-1230,-1508,64.3
-2780,-1119,61.8
-2256,-1284,62.5
-1736,-1129,63
-1168,-1054,63.1
-749,-795,63.2
-1235,-849,63.9
-992,-1081,64.1
-1463,-749,62.9
-1914,-932,62.5
-2222,-1150,62.6
-162,-1065,64.6
-526,-598,63.7
-246,-981,62.8
-816,-1138,62.9
-961,-1414,62.3
-976,-1059,62.5
-646,-744,62.6
-170,-619,63.1
136,-880,64.1
146,-1375,63.4
-555,-473,64
-535,-794,62.1
-795,-1023,62.7
-579,-718,62.1
-889,-627,63.5
-1119,-1133,63.2
-1187,-793,64.4
-1530,-1135,63
-1101,-1300,63.6
-1427,-1445,63.2
-334,-927,62.7
63,-948,62.2
-314,-1083,62.4
-820,-1324,62.7
-764,-824,64.4
-673,-1115,62.7
-638,-662,63.9
-1045,-864,64
-1352,-1149,63.7
-1904,-984,62.8
-1939,-991,62.7
-1688,-1401,64
-1933,-1132,64.4
-1582,-772,63.5
-1227,-596,64.5
-845,-903,62.5
-806,-498,64
-769,-841,64.3
-1093,-814,63.8
-943,-1314,63
-573,-1262,62.7
-297,-909,62.1
-768,-1097,64.4
-1032,-874,62.9
-1172,-464,62.9
-1174,-812,63.8
-759,-877,62.1
-1056,-501,63.9
-1610,-521,63.1
-1448,-1071,63.1
-1287,-1017,63.1
-1666,-1069,63.8
-1681,-572,63.4
-1895,-982,62.9
-1651,-1280,62.7
-2235,-1178,64.1
-1833,-1425,62.5
-1354,-1227,63.2
-1917,-1183,63.7
-1487,-1437,63.5
-1183,-921,62.6
-873,-834,63.3
-1099,-1263,62.7
-863,-1019,62.8
-759,-486,63.4
-1080,-985,63.5
-1332,-473,64
-1687,-478,63.4
-2250,-602,62.7
-2580,-515,62.5
-799,-1534,62.3
-519,-1282,61.9
-332,-1012,63.6
-667,-831,62.4
-322,-732,63
-743,-673,61.6
-452,-765,62.7
-175,-990,62.3
147,-1191,62.8
251,-723,63.7
-846,-1260,63.1
-668,-866,64.3
-1122,-1056,62
-1434,-864,63.3
-1359,-1169,63.3
-1038,-1000,64
-486,-905,63.5
-304,-1184,64.8
124,-778,62.8
527,-902,63.1
-2076,-1409,62.2
-2270,-1136,65.1
-1915,-1338,63.9
-1536,-1468,63.9
-1775,-1049,63.6
-1780,-746,62.3
-2089,-642,62.2
-2118,-1108,64.3
-1634,-770,63.2
-1528,-1289,64
-121,-1330,61.8
-565,-1450,62
-274,-1135,64.4
-809,-944,63.9
-1154,-926,63.6
-1297,-1355,64.4
-1807,-1443,63.2
-1729,-931,62.3
-2265,-851,63
-1776,-713,63.8
-1664,-1262,64.1
-1322,-1368,63.5
-1199,-1007,63.2
-1019,-1303,62.7
-1133,-943,64
-1341,-1204,63.8
-1802,-1148,62.9
-1340,-961,63.5
-1770,-916,62.5
-2059,-1257,63
-1494,-1093,63.7
-1138,-1147,62.9
-1071,-855,64
-1345,-1324,62.7
-1877,-1116,62.6
-2245,-891,61.8
-2012,-1228,62.7
-2421,-1234,64.3
-2370,-852,61.9
-2500,-1387,62.7
