-1818,-779,62.2
-2219,-895,63.8
-1686,-903,62.3
-2038,-927,63.8
-1805,-1164,63.7
-1288,-920,63.6
-727,-964,62.6
-196,-1244,61.6
-711,-1464,61.9
-994,-1334,62.8
-745,-1331,62.2
-1123,-1495,63.5
-1553,-1467,62.9
-1602,-1079,63.9
-1216,-1103,63.6
-1065,-763,63.4
-690,-1207,63.2
-144,-1093,62
-350,-729,61.4
-354,-1173,61.8
-1871,-1036,63.8
-1363,-962,62.7
-966,-1253,63.4
-1302,-1151,64.1
-1005,-1037,63.6
-674,-776,62.6
-235,-780,62.4
6,-1049,62.6
-414,-1421,62.4
58,-1340,65.2
-1516,-1220,64.8
-1891,-1403,63
-1327,-1370,63.4
-1145,-832,63.7
-733,-778,63
-597,-1278,62.4
-388,-743,63.3
158,-913,62.1
199,-1234,62.6
325,-1517,61.5
-781,-1314,63.7
-969,-788,63.4
-1128,-1086,62.8
-981,-585,64
-671,-634,62.6
-191,-512,64.2
-507,-496,62.1
-872,-942,63.3
-1162,-745,64.7
-857,-630,64.1
-1230,-707,64.1
-1160,-1031,64.1
-773,-985,62.3
-434,-1223,62.3
-288,-805,62
-572,-1037,62.5
-964,-1093,63.4
-1062,-1448,62.8
-1247,-1204,63
-1230,-1508,62.9
-2780,-1119,63.8
-2256,-1284,62.6
-1736,-1129,63.8
-1168,-1054,63.2
-749,-795,62.3
-1235,-849,63.5
-992,-1081,62.6
-1463,-749,63.8
-1914,-932,63.8
-2222,-1150,62.5
-162,-1065,62.2
-526,-598,62
-246,-981,63.4
-816,-1138,62.6
-961,-1414,62.4
-976,-1059,63.5
-646,-744,63
-170,-619,62.5
136,-880,62.3
146,-1375,62.2
-555,-473,61.7
-535,-794,62.3
-795,-1023,62.5
-579,-718,62.4
-889,-627,62.3
-1119,-1133,63.5
-1187,-793,64.1
-1530,-1135,63.6
-1101,-1300,62.7
-1427,-1445,63.6
-334,-927,64.2
63,-948,63.1
-314,-1083,62.8
-820,-1324,62.6
-764,-824,62
-673,-1115,63
-638,-662,62.5
-1045,-864,62.5
-1352,-1149,63.2
-1904,-984,62.8
-1939,-991,64
-1688,-1401,62.4
-1933,-1132,63.4
-1582,-772,62.5
-1227,-596,63.4
-845,-903,63.2
-806,-498,63.1
-769,-841,62.8
-1093,-814,63.2
-943,-1314,62.8
-573,-1262,62.6
-297,-909,63.3
-768,-1097,62.3
-1032,-874,63.4
-1172,-464,63.3
-1174,-812,64
-759,-877,63.2
-1056,-501,62.8
-1610,-521,63.6
-1448,-1071,63.6
-1287,-1017,63.4
-1666,-1069,64.2
-1681,-572,63.4
-1895,-982,63.7
-1651,-1280,63.7
-2235,-1178,62.7
-1833,-1425,63.9
-1354,-1227,62.7
-1917,-1183,64.2
-1487,-1437,64
-1183,-921,64.7
-873,-834,62.7
-1099,-1263,63.4
-863,-1019,63.4
-759,-486,62.4
-1080,-985,63.8
-1332,-473,63.5
-1687,-478,63.8
-2250,-602,62.4
-2580,-515,63.8
-799,-1534,62.1
-519,-1282,62.2
-332,-1012,62
-667,-831,63
-322,-732,63.9
-743,-673,63
-452,-765,63.5
-175,-990,63.3
147,-1191,61.7
251,-723,62.4
-846,-1260,64.1
-668,-866,62.2
-1122,-1056,63.7
-1434,-864,63.2
-1359,-1169,63.9
-1038,-1000,63.8
-486,-905,62.2
-304,-1184,62.8
124,-778,63.5
527,-902,64.1
-2076,-1409,62.3
-2270,-1136,63.6
-1915,-1338,63
-1536,-1468,64.1
-1775,-1049,63.5
-1780,-746,62.4
-2089,-642,63.7
-2118,-1108,62.7
-1634,-770,64.3
-1528,-1289,66.2
-121,-1330,61.3
-565,-1450,62.9
-274,-1135,62.1
-809,-944,63.5
-1154,-926,63
-1297,-1355,63
-1807,-1443,61.8
-1729,-931,62.9
-2265,-851,63.3
-1776,-713,63
-1664,-1262,64.9
-1322,-1368,62.8
-1199,-1007,63.4
-1019,-1303,63.3
-1133,-943,62.7
-1341,-1204,62.9
-1802,-1148,63.4
-1340,-961,62.6
-1770,-916,62.7
-2059,-1257,62.1
-1494,-1093,64.8
-1138,-1147,62.6
-1071,-855,63
-1345,-1324,63.3
-1877,-1116,63.4
-2245,-891,63.2
-2012,-1228,62.7
-2421,-1234,61.4
-2370,-852,62.4
-2500,-1387,61.8
