2754,-1330,10.81
2729,-805,12.58
2932,-1121,12.35
2920,-669,11.13
3120,-1138,11.66
3143,-571,13.5
3674,-824,13.51
3402,-448,11.71
3514,-126,11.75
3512,218,12.12
1829,104,11.05
2120,29,12.35
1675,-278,11.05
1837,-697,11.77
2295,-742,13.16
2719,-1111,13.54
2836,-607,12.52
3325,-499,11.53
2988,-392,11.98
3451,-352,10.97
4065,-365,11.9
4470,-139,11.46
4821,-306,13.18
4906,-823,11.08
4551,-793,13.25
4085,-595,11.73
3750,-478,12.28
3608,-94,10.8
3121,-120,11.73
2588,-156,10.78
2003,-1337,11.99
1729,-1480,12.69
1943,-1003,12.3
1972,-554,10.46
2307,-844,11.42
2870,-742,12.62
2388,-711,12.14
2627,-289,12.62
3180,-364,13.1
3054,-891,11.67
1933,-1732,11.29
1689,-1986,11.89
1580,-1583,12.48
1080,-1354,10.42
1618,-1301,10.88
1935,-1333,12.32
2144,-969,11.29
2503,-685,11.64
2208,-380,12.26
2367,91,10.59
1250,-1001,12.02
1440,-1245,12.49
1153,-1614,12.5
750,-1218,12.23
932,-751,12.69
610,-595,11.83
202,-549,10.29
520,-248,10.61
17,-565,12.36
69,-222,11.86
-564,-917,12.21
-745,-530,12.07
-1067,-593,11.29
-1338,-989,10.72
-1707,-748,13.67
-1490,-1208,11.26
-1591,-1708,11.66
-1108,-1804,12.86
-1412,-1865,14.09
-1558,-1580,12.99
417,-910,11.54
-53,-758,11.81
-540,-629,10.97
-798,-1046,11.19
-724,-1626,13.63
-937,-1333,13.61
-1206,-1770,12.48
-1527,-1583,11.97
-1344,-1864,13.22
-1104,-2282,11.99
507,-2159,11.85
251,-1846,10.85
221,-2190,12.57
-154,-1898,11.43
-308,-2243,10.76
-397,-2543,11.21
-890,-2356,10.68
-519,-2311,13.28
-730,-1932,13.38
-1181,-1700,12.95
1435,-2369,11.26
1672,-1849,12.88
2098,-1567,13.11
1696,-1474,11.09
2216,-1443,11.94
2721,-1742,9.88
2432,-2104,10.56
2894,-2099,9.6
3280,-2025,13.04
3363,-1715,12.27
2338,-1398,12.35
2615,-1195,10.62
2147,-1218,12.83
1889,-1372,13.69
1931,-1901,11.48
2413,-1624,10.74
2110,-2113,11.31
1516,-2176,12.93
1731,-1779,11.04
2084,-1922,11.71
1610,-1977,13.24
1592,-1434,11.04
2112,-1367,10.88
2410,-1522,10.06
2150,-1898,10.19
2513,-2062,11.47
2753,-1665,11.23
3122,-1865,10.97
3239,-2272,12.92
2927,-2437,11.18
2491,-1160,12.61
2217,-915,13.04
1930,-1211,11.62
2253,-1167,12.51
2670,-1429,11.46
2780,-1765,11.5
2772,-2078,10.88
2972,-2555,13.71
2672,-2285,12.44
2303,-2619,12.05
4186,-556,11.8
4034,-981,12.6
3944,-1456,9.02
3632,-1008,11.12
3174,-1057,12.98
2837,-1183,11.25
3079,-820,11.51
2683,-983,11.5
2482,-1538,11.07
2047,-1321,13.06
1491,-1516,13.01
1009,-1530,12.44
614,-1860,12.13
494,-2262,11.27
79,-1889,11.54
2,-2461,11.47
401,-2803,10.23
763,-2670,12.58
1111,-2259,10.6
1334,-2518,10.13
-108,-1669,10.82
-543,-1819,13.82
-623,-1310,12.24
-604,-957,11.96
-587,-557,11.61
-385,-263,12.35
-4,-370,10.56
383,-536,12.01
578,-958,10.36
535,-1269,13.9
1345,10,12.89
782,-5,10.92
824,-495,11.65
1137,-395,13.6
1051,-962,11.07
958,-1257,13.46
657,-1178,11.81
138,-1473,14.11
-131,-1044,12.18
67,-681,9.8
2090,-1527,12.15
1539,-1408,12.3
1341,-1023,12.45
980,-1408,13.24
1040,-930,10.52
571,-1188,11.59
304,-1389,11.85
-176,-1738,10.18
-703,-1562,11.76
-395,-1492,10.65
3177,-875,10.68
2785,-562,11.79
3209,-495,10.2
2967,-943,12
3164,-1265,11.11
3461,-1319,11.5
3892,-1158,11.62
3526,-1040,11.44
3019,-1329,10.77
2797,-1856,10.95
4535,-970,11.97
3983,-736,11.43
4198,-1149,13.21
3840,-869,13.4
3538,-1130,12.03
3717,-1520,12.21
4056,-1813,10.21
4347,-1948,11.11
4553,-1420,12.73
4536,-1101,12.96
