-1818,-779,7.36
-2219,-895,8.14
-1686,-903,7.85
-2038,-927,7.74
-1805,-1164,8.91
-1288,-920,8.73
-727,-964,8.84
-196,-1244,8.15
-711,-1464,7.45
-994,-1334,7.34
-745,-1331,7.31
-1123,-1495,6.77
-1553,-1467,8.12
-1602,-1079,9.02
-1216,-1103,8.44
-1065,-763,7.21
-690,-1207,9.08
-144,-1093,8.04
-350,-729,6.82
-354,-1173,7.05
-1871,-1036,7.88
-1363,-962,7.13
-966,-1253,7.66
-1302,-1151,9.5
-1005,-1037,7.87
-674,-776,9.71
-235,-780,7.14
6,-1049,7.04
-414,-1421,9.04
58,-1340,9.51
-1516,-1220,6.85
-1891,-1403,10.04
-1327,-1370,8.35
-1145,-832,8.37
-733,-778,7.45
-597,-1278,9.51
-388,-743,8.54
158,-913,7.41
199,-1234,7.2
325,-1517,7.11
-781,-1314,8.69
-969,-788,7.35
-1128,-1086,8.5
-981,-585,9.37
-671,-634,8.89
-191,-512,7.57
-507,-496,7.49
-872,-942,8.95
-1162,-745,8.29
-857,-630,8.79
-1230,-707,7.57
-1160,-1031,9.12
-773,-985,8.95
-434,-1223,8.47
-288,-805,7.64
-572,-1037,7.62
-964,-1093,6.97
-1062,-1448,9.36
-1247,-1204,7.07
-1230,-1508,6.59
-2780,-1119,7.92
-2256,-1284,8.56
-1736,-1129,8.43
-1168,-1054,8.95
-749,-795,7.42
-1235,-849,7.87
-992,-1081,8.41
-1463,-749,7.55
-1914,-932,7.24
-2222,-1150,7.17
-162,-1065,8.9
-526,-598,7.53
-246,-981,7.13
-816,-1138,7.1
-961,-1414,9.17
-976,-1059,8.59
-646,-744,9.11
-170,-619,8.35
136,-880,7.74
146,-1375,6.62
-555,-473,7.36
-535,-794,7.99
-795,-1023,8.54
-579,-718,7.33
-889,-627,7.34
-1119,-1133,8.89
-1187,-793,7.55
-1530,-1135,8.98
-1101,-1300,6.87
-1427,-1445,6.92
-334,-927,8.99
63,-948,7.3
-314,-1083,7.31
-820,-1324,8.48
-764,-824,7.58
-673,-1115,8.4
-638,-662,7.95
-1045,-864,8.02
-1352,-1149,7.12
-1904,-984,7.3
-1939,-991,7.51
-1688,-1401,8.24
-1933,-1132,8.68
-1582,-772,8.01
-1227,-596,8.78
-845,-903,8.85
-806,-498,8.09
-769,-841,7.06
-1093,-814,7.85
-943,-1314,7.27
-573,-1262,9.19
-297,-909,7.45
-768,-1097,6.87
-1032,-874,7.44
-1172,-464,7.62
-1174,-812,7.53
-759,-877,8.78
-1056,-501,7.83
-1610,-521,7.92
-1448,-1071,7.1
-1287,-1017,6.56
-1666,-1069,8.2
-1681,-572,7.32
-1895,-982,8.46
-1651,-1280,7.32
-2235,-1178,8.72
-1833,-1425,8.67
-1354,-1227,7.06
-1917,-1183,8
-1487,-1437,8.69
-1183,-921,8.27
-873,-834,7.69
-1099,-1263,8.63
-863,-1019,7.85
-759,-486,7.44
-1080,-985,8.2
-1332,-473,7.43
-1687,-478,7.27
-2250,-602,7.4
-2580,-515,7.32
-799,-1534,8.88
-519,-1282,8.4
-332,-1012,8.35
-667,-831,9.72
-322,-732,7.45
-743,-673,9.26
-452,-765,8.44
-175,-990,8.88
147,-1191,9.07
251,-723,8.95
-846,-1260,8.37
-668,-866,7.33
-1122,-1056,8.35
-1434,-864,7.43
-1359,-1169,9.25
-1038,-1000,8.16
-486,-905,7.76
-304,-1184,8.48
124,-778,8.68
527,-902,8.49
-2076,-1409,6.68
-2270,-1136,8.3
-1915,-1338,8.72
-1536,-1468,8.3
-1775,-1049,7.34
-1780,-746,7.17
-2089,-642,7.87
-2118,-1108,8.68
-1634,-770,7.44
-1528,-1289,7.58
-121,-1330,7.96
-565,-1450,8.61
-274,-1135,8.99
-809,-944,7.78
-1154,-926,7.37
-1297,-1355,6.71
-1807,-1443,8.02
-1729,-931,6.94
-2265,-851,8.12
-1776,-713,8.69
-1664,-1262,8.15
-1322,-1368,7.91
-1199,-1007,7.37
-1019,-1303,7.73
-1133,-943,7.45
-1341,-1204,6.73
-1802,-1148,8.12
-1340,-961,7.64
-1770,-916,6.85
-2059,-1257,7.34
-1494,-1093,8.48
-1138,-1147,7.79
-1071,-855,7.56
-1345,-1324,6.64
-1877,-1116,6.66
-2245,-891,7.91
-2012,-1228,7.52
-2421,-1234,7.77
-2370,-852,7.32
-2500,-1387,6.21
